Latitude,Longitude,Depth_km,Tectonic_Plate_Region,Seismic_Activity_Level,Foreshock_Count,Aftershock_Count,Energy_Released_Joules,Fault_Type,Magnitude
32.48987437344836,-179.2828313211347,94.93614114021014,Pacific,Low,2,5,1.0552336404296514e+16,Strike-slip,3.2412752967926655
27.812018570604337,78.74626242727089,18.14399330933037,Eurasian,Low,1,2,904578684934673.0,Reverse,6.599632070901958
-40.81328514032232,83.66437766101649,4.216541606125137,Pacific,High,2,5,989825767607820.9,Reverse,6.907737879434233
81.15544120507386,5.3760059687733985,24.960186179045152,African,Moderate,0,5,118242943917723.95,Reverse,6.578221745246062
-62.80957947943796,-121.90939162006187,45.01287376790093,Indian,Moderate,4,10,516477350839959.6,Strike-slip,9.020381510473884
-12.179735812331657,-149.9204384961517,12.876285775114312,North America,Low,2,4,1971304154178661.8,Normal,3.8046112993810084
79.85086563016779,-173.11357208257667,30.673351237154908,North America,Low,5,4,1797407229795483.0,Strike-slip,0.8569178506020515
-14.449082953297989,-120.33065629252054,35.75581249257193,Eurasian,Moderate,2,5,738979854177929.2,Normal,8.675999174816685
24.934670579535393,140.70799259393283,4.137322807547084,North America,Moderate,3,4,2337737251225721.5,Strike-slip,1.9444920696867318
-18.433008366697024,-93.04673698739457,61.27842944688933,African,High,2,4,154243872076192.1,Reverse,6.775865054486893
-40.64126357723939,-52.462322201802365,150.99910455272473,African,Moderate,3,4,1073498510131373.2,Reverse,8.35883995795416
87.11597663276908,-142.07562558672004,11.520006431439535,African,Moderate,1,2,286194614602180.4,Reverse,3.2912725821317164
-16.31987886329226,-99.9499302906587,63.757800803499755,North America,Low,1,4,1037220164107351.2,Strike-slip,7.973737167694338
70.9378566622442,6.920845480873851,76.49925900553805,North America,Low,2,5,91457269819591.8,Strike-slip,3.488523136442997
-48.608170939604484,38.790965914434935,38.05065110951542,African,Moderate,1,6,2875447394207897.0,Normal,7.648321354126248
-51.641153275485,-91.67316690016402,84.53466966066019,North America,Moderate,2,6,1543332055789215.5,Strike-slip,1.1284687667635316
-84.39586508078796,-159.2164226789578,37.021139093515615,North America,Low,3,6,224346230362673.97,Normal,6.397186988038349
27.30002856765931,-39.22816711413648,49.172552322884336,Indian,High,2,5,1014114632000896.5,Strike-slip,6.594242725209165
-23.665258129723,-95.6867864665197,0.516614800894291,Pacific,Moderate,2,6,1423562845747819.0,Reverse,4.922832470728608
65.58448497113466,-100.9605876372713,82.37230318121078,South American,Low,1,3,235021088095886.1,Strike-slip,6.683817774764397
-4.822216795519708,165.55060897684388,75.7936574641262,North America,Low,2,7,97977071285599.45,Reverse,8.80865303498457
84.2748170246499,41.86817493326066,2.7410339293832156,South American,Low,1,5,433524773235349.2,Strike-slip,7.104693424714052
-56.605407173438195,20.476239541954527,32.14831918970709,South American,High,2,4,145898223271100.4,Normal,9.151664260861939
66.35217023200994,-30.320962731604112,270.5325154049366,Indian,Low,2,4,834046691460628.9,Strike-slip,4.537510824668646
49.78743350251352,-25.580039965148075,38.219854256933004,North America,Moderate,1,8,551847133975356.1,Reverse,5.254616585335614
48.76593203592935,14.72580138170909,48.79319058018354,African,Moderate,3,4,620685762563071.6,Strike-slip,2.8736482751393613
62.06098106103977,70.7147305329986,168.50189224067384,South American,Low,0,4,782773196029528.5,Normal,9.370415010207816
46.98431836973981,72.7725946254586,88.42639163130882,North America,Low,2,3,4020284722314514.0,Normal,0.9962306164514514
22.71965789365477,-118.19019322603816,61.07091468399594,Eurasian,Low,3,6,1573277967122201.2,Normal,3.7275837585512925
-66.37592201717024,0.040590747585724785,111.89647872877447,African,Moderate,2,3,992824900586978.8,Normal,3.1792744829175157
-84.14528769157465,-31.695085787723286,139.84580133762012,Eurasian,Low,2,4,452093952417925.2,Strike-slip,3.978605418152499
75.75261260682365,133.3897078569783,42.730789562485384,Eurasian,Low,3,3,27442476969560.87,Normal,8.75946074467879
20.997056613732852,47.31081163861549,45.119441296288535,South American,High,2,4,123895239231666.31,Strike-slip,3.8123408666166334
53.37671237571175,11.701463909753443,34.14903179546632,Eurasian,Low,2,3,1312550528688987.8,Strike-slip,8.752789874300005
-3.3259767277409935,-138.45792881558975,238.16675987548408,Indian,Moderate,4,3,460772651309478.0,Strike-slip,4.310049754968825
-68.88452598676899,38.029640156428115,83.61999226615872,Indian,Moderate,3,4,407122634810851.06,Normal,8.192918922981875
-67.46655740354092,-137.80659395511597,6.082376497027986,South American,Moderate,2,2,2198030129023517.8,Normal,5.195750886506019
33.40175170121485,-58.60563279632926,139.1235773362813,North America,Moderate,4,9,662635222063311.9,Strike-slip,3.3021755908548345
-12.544938918096719,-128.57689266684054,45.85026998179909,Pacific,Low,2,2,2298364586007741.0,Strike-slip,4.5441481907109855
-53.90554919393939,69.14651292877281,4.986219287928197,North America,Moderate,0,5,2177173543267906.5,Strike-slip,4.319429710803831
-1.5129815865413576,-105.74923901898507,55.85157001689975,North America,Moderate,1,5,83578684568649.56,Reverse,2.8392265587699583
-78.44239132647587,-38.93062565231065,37.789494012147024,North America,Moderate,3,7,2907043575335928.0,Reverse,3.106748569927161
14.754852344591782,142.44291994276034,147.11775977077323,North America,Low,3,5,80077165508721.34,Normal,2.1780852917994897
-41.58118720168242,-106.4461019763707,15.970451964287957,African,High,3,7,3310610573449783.0,Reverse,3.524005014868475
53.56063811469386,2.809823025160483,122.5961604366901,Pacific,Low,2,5,602602734481256.6,Strike-slip,6.11965222924254
-34.13484739375672,-29.06220198023209,57.10189283647967,African,Moderate,4,3,1430708950264438.2,Strike-slip,3.979023518386681
-8.060373165275792,-173.4753452235373,3.931064125853474,Eurasian,Moderate,2,2,1224666677108913.8,Normal,6.91090889833663
-87.90830281654189,105.39292088621261,249.90287158983747,North America,Low,2,5,730838610258507.5,Normal,9.382803527191578
-76.9595601969794,-155.1434737267441,50.309099025576636,Indian,Moderate,2,7,966150367167576.4,Reverse,3.893909715360365
-19.351159846796733,-9.268192448296702,24.06082547085612,South American,Moderate,4,6,2994097240932517.0,Strike-slip,4.663752926806552
-3.6110097509177734,21.84418617802197,44.36318125241985,South American,High,4,4,2622122407596726.5,Normal,1.9769914125328785
18.003698661474672,46.23352438125136,136.564903863306,African,High,1,7,1062259289996838.0,Normal,4.029937572013845
-37.50073583232542,67.90738655083521,25.45928376299922,African,Moderate,0,4,1072122303835095.1,Reverse,7.041492057116114
35.09673950277765,-88.82194193182256,14.98214867870277,Indian,Moderate,2,6,283608638018082.3,Normal,2.4566431976821654
64.82203149405683,-176.40764040295824,9.673657313426064,North America,Low,2,4,1763892357582428.2,Reverse,2.138486437897063
50.373178000802966,80.43971844776831,24.753512547238778,Pacific,Moderate,2,7,1001313178104201.5,Strike-slip,3.887373862842726
-82.86861143729571,12.836375765128281,106.00424337832364,Eurasian,Low,3,5,1750130842034384.8,Reverse,7.867845371459583
-3.508749493590784,121.00237315460953,44.65661227023845,South American,Moderate,4,4,1072513086144397.0,Normal,6.112914707403351
-71.11256788472852,115.69981064424996,18.066961955338805,Eurasian,Moderate,2,4,355704024050622.2,Reverse,9.118214398279457
-46.43189714474506,123.59742040363795,12.722060631250965,Pacific,Moderate,3,7,210080992641904.28,Reverse,8.64086391434863
87.59926678808637,-5.365922407365531,28.31918129947413,African,Moderate,4,4,80089039988613.3,Strike-slip,1.8602347714091811
-64.35080227772762,-59.89377749872837,196.85057409904647,South American,High,0,6,881877064314174.2,Reverse,0.8829749714649316
-0.20013237875591017,104.96095293289318,29.40783438294856,Eurasian,Moderate,3,3,334146842958248.56,Normal,4.091852607752788
21.268032177261432,-17.534119309468224,310.3269482419621,African,High,1,8,995630288832896.2,Normal,5.198715309367756
36.44369469793871,-113.96080929476358,46.482517577550226,Pacific,Moderate,2,3,60447110261550.43,Strike-slip,5.1401355369684305
10.736763027644542,127.79064704213079,13.820229243355495,Eurasian,Moderate,2,4,471065096411735.94,Strike-slip,1.7069654099394977
-88.24124746454694,137.721555638045,155.23854284412377,North America,Moderate,3,3,301852960704968.4,Strike-slip,1.6233568893914936
-31.236964516081457,-12.128487789538752,43.17911181244137,African,Low,2,6,462565882787519.7,Normal,0.9217468020128331
3.188095809248054,-152.7480981684765,86.57191896073368,Pacific,High,1,6,55812363444073.914,Reverse,8.157739334498604
-74.18403015393,-40.382607629904754,288.2110735078625,Eurasian,Moderate,2,4,1288011944004888.2,Normal,9.02969724261361
-26.887152382347466,109.27355740653724,3.603452349601036,North America,High,2,4,124087366038249.81,Normal,1.5411651819617451
-84.02344041755401,144.63865027664235,7.118617257279638,North America,Moderate,0,3,14507350926555.123,Strike-slip,2.4181013169420043
-75.85587051209626,-106.7498127008655,89.2218759046911,Pacific,High,1,5,2924139344415926.5,Strike-slip,1.308765962614193
-18.553810283712707,-155.88949967090224,23.1729408141015,Indian,Moderate,3,4,214278440739527.9,Reverse,8.397519540267513
-66.11116427224914,135.8461631278219,14.259724587874079,South American,Moderate,1,4,1760617252000196.0,Reverse,9.128378601826169
12.157352687080461,-39.81422196760491,2.8110254774000083,Pacific,Low,1,4,3337394749393514.5,Reverse,2.8561691904880107
34.10369444470783,15.03394713632278,1.5462219513110036,North America,Moderate,1,3,763829763595943.6,Reverse,3.232254469418374
54.105605839634904,168.5036923382732,104.25598944734598,North America,Moderate,2,5,746797271163913.4,Normal,3.764027159716456
-53.97295603593418,-156.03669795087978,10.105969244469303,Pacific,Low,2,3,457944228968108.7,Reverse,5.022173834426582
-59.85313519336744,53.394482682754415,44.141073867709345,Indian,High,2,4,554420321133828.75,Normal,6.642148807804341
-71.17778873980795,-153.32204787304786,65.17997594948744,South American,Moderate,2,7,657925601280637.2,Normal,5.039515249291617
24.55744491785461,-44.831185752059866,39.14620589418433,Eurasian,High,3,1,164985974529589.0,Reverse,9.05901423508617
37.16563076764221,109.37323626964081,1.9236570262213657,Pacific,High,1,5,453715758047641.0,Reverse,1.3990411266934881
-84.31449393138443,-23.949996207971623,107.11201703464731,South American,Moderate,2,5,1693409057123062.2,Normal,7.687449610475568
78.51820432386415,178.98564740506214,0.7398215231151795,South American,High,0,6,201379759610528.34,Strike-slip,3.5103478173212395
-80.64516894273497,21.261342580776784,100.45154585369939,African,Moderate,2,4,1308789937843008.8,Reverse,3.8979291927789284
7.43334035419268,-64.38162505105674,156.6443366364594,North America,High,5,3,1054365573974702.4,Strike-slip,6.879464993392029
37.63089350116495,-100.75992267428887,39.69795822461658,Eurasian,Moderate,1,5,59004820640798.51,Normal,8.864393988869411
66.77444227429541,-53.812607656981754,53.68196142575115,Pacific,Moderate,0,6,22684220908433.402,Strike-slip,6.945807006982191
38.53564778383699,-45.88802144656171,45.369944294095426,North America,Moderate,1,5,434680444024569.9,Normal,7.48274517841457
54.31105495256253,-155.26307601937404,34.50998712858703,African,Moderate,1,3,1178208496715925.0,Strike-slip,7.25701317942919
-28.898965342294908,-46.95328820636166,152.88920398593123,African,Moderate,2,8,401101533404022.94,Strike-slip,3.3888074538535236
56.6685204743722,-12.874132893879022,157.05823865786303,North America,Moderate,5,7,1101817321103300.5,Strike-slip,7.312373898640231
-75.57932765075847,80.1855908059697,28.643762592646084,Indian,Moderate,4,6,1094993274291600.9,Normal,7.560686841978215
71.06699809089497,56.42261449977886,66.82851982577773,South American,High,2,1,1642760093826827.5,Normal,5.300602885854615
8.566627707672524,75.15563588249552,183.1221256833837,Pacific,Moderate,2,2,104789139706209.08,Normal,5.330806148001347
57.11359859324887,-176.98907452433144,229.01968258715206,Pacific,Moderate,2,1,860687853667529.1,Reverse,7.337487227562354
-8.582708786705979,-101.63973615100703,49.78594137565332,Pacific,Moderate,5,4,64535448687159.945,Normal,7.853277760019667
25.843985135374496,58.206343823948345,42.20903714970232,North America,Moderate,0,1,193520600976482.22,Reverse,3.5347589782760336
4.752478968500384,-5.763827455291022,22.868458143173484,Indian,High,4,3,393784941891401.06,Normal,7.714059958177616
41.68611391595974,-178.08714875939546,223.37441286599193,Eurasian,Moderate,4,6,1228912018787391.8,Reverse,7.827881060078701
-75.30660323449388,109.61807127545603,10.787049207279422,African,Low,2,2,3644976450935812.5,Strike-slip,2.607130768267214
-79.13662488169851,98.21144638452148,60.69664150848895,North America,Moderate,1,7,419342172292007.06,Strike-slip,6.9525567078504436
-45.52141787817364,17.430898677682535,23.24366751434367,Eurasian,Moderate,1,8,736356366745192.5,Normal,2.178805296525425
-61.281957579626095,-156.07320272054204,22.89893481156625,African,High,1,3,299829684061399.94,Reverse,1.337442016893163
66.9210419865963,95.94541783173048,36.339875635304146,African,Moderate,1,7,1125437757554811.1,Strike-slip,5.670887108452049
-50.54148227555202,30.136891583291032,470.369491306664,Indian,High,1,4,456630833712610.44,Strike-slip,8.677869789050591
85.65574604744364,101.50559177686529,3.9574288590363476,South American,Moderate,3,5,657000752486511.0,Reverse,0.8191312117318692
-29.35875748120077,90.62891726250257,60.48243034973373,Pacific,High,3,10,838896626770590.5,Normal,7.938514738354295
-57.21877517603413,109.08074590482136,6.032694395432178,Eurasian,Low,2,6,1159134342324282.2,Strike-slip,5.05824089633156
52.145731285646235,6.4829039056649265,11.749622307195006,North America,High,4,6,61930364047265.14,Normal,8.24805903849107
28.567399590157706,-129.48317345033462,40.53268369741683,Eurasian,High,3,2,809458760358525.8,Normal,8.09129241653942
-0.32477103843498867,61.61669041668793,50.000256083347494,South American,High,2,4,564163283312104.6,Reverse,8.377581243346597
9.965439168773628,43.370562618709414,20.963217958602783,Pacific,Low,1,9,143599144479225.3,Reverse,7.4198655932600595
39.45632008900748,87.21114739167137,26.632613334374657,Eurasian,Low,4,6,233240186637699.06,Strike-slip,8.086931190922954
-48.87814656036623,-118.84283782173529,6.3688293653165475,South American,Moderate,1,2,2153218045945523.8,Reverse,2.084226864810833
89.34010489021355,-109.80892803589587,25.28996723928637,North America,Low,4,5,2053976615499805.2,Strike-slip,3.234678339874475
85.46276918642096,140.54742619895825,237.8569075828756,Indian,Low,0,6,33898366601796.676,Strike-slip,2.6823755372656675
27.058623542448643,89.99200744274549,202.65811044467267,African,Low,2,4,1169254169426056.8,Strike-slip,7.1818547335525444
-54.082358832753876,146.96225593211625,28.544966290570205,North America,Moderate,2,8,807856399793213.2,Normal,1.8827880743042233
32.44108363763243,93.13751561901148,59.2170560189499,Pacific,Moderate,2,5,2810346136507497.0,Normal,2.1400501134000973
-77.00428638374835,34.97591015650866,168.2422020718317,African,Low,3,2,2386028780190518.5,Reverse,8.410682486497482
-84.4825496029549,55.48778533003451,0.4342115163357764,North America,Low,4,3,866458046681425.0,Reverse,6.852939736215544
-43.61708006798154,140.08605261840358,116.50348030068,North America,Moderate,3,7,149608419732729.7,Strike-slip,8.37841980127178
-6.7278677869230705,28.37043162429859,207.45506027978442,North America,Moderate,4,4,615843649319693.8,Strike-slip,1.7541973243462146
66.2890509735085,47.66087675821947,6.703801483843929,North America,Low,0,5,1291582057931833.2,Normal,4.090823641051721
40.89043255793544,-123.6683822387038,12.325481680553716,African,Moderate,4,6,3031082496596575.0,Normal,3.0483605306868586
43.68717381599657,-9.38836075820302,226.63967495972793,Pacific,High,3,11,452288521660466.6,Strike-slip,0.5871297675168455
-13.411199799346434,77.90296030491561,53.98368659998637,South American,High,5,7,1535590398266677.8,Strike-slip,3.0607066439483614
